timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1606188711774,9,HTTP Request GET,200,,Get thread Group 1-17,text,true,,36077,134,1,2,http://localhost:8091/api/bankaccount,9,0,0
1606188711782,8,HTTP Request POST,200,, POST Thread Group 2-33,,true,,121,277,1,2,http://localhost:8091/api/bankaccount,8,0,0
1606188711784,11,HTTP Request GET,200,,Get thread Group 1-17,text,true,,36162,134,1,2,http://localhost:8091/api/bankaccount,11,0,0
1606188711792,7,HTTP Request POST,200,, POST Thread Group 2-34,,true,,121,277,1,1,http://localhost:8091/api/bankaccount,7,0,1
1606188711800,7,HTTP Request POST,200,, POST Thread Group 2-34,,true,,121,277,1,1,http://localhost:8091/api/bankaccount,7,0,0
1606188711807,5,HTTP Request POST,200,, POST Thread Group 2-34,,true,,121,277,1,1,http://localhost:8091/api/bankaccount,5,0,0
1606188711813,7,HTTP Request POST,200,, POST Thread Group 2-34,,true,,121,277,1,1,http://localhost:8091/api/bankaccount,7,0,0
1606188711821,6,HTTP Request POST,200,, POST Thread Group 2-34,,true,,121,277,1,2,http://localhost:8091/api/bankaccount,6,0,0
1606188711825,13,HTTP Request GET,200,,Get thread Group 1-18,text,true,,36672,134,1,1,http://localhost:8091/api/bankaccount,12,0,1
1606188711838,15,HTTP Request GET,200,,Get thread Group 1-18,text,true,,36672,134,1,2,http://localhost:8091/api/bankaccount,14,0,0
1606188711842,12,HTTP Request POST,200,, POST Thread Group 2-35,,true,,121,277,1,2,http://localhost:8091/api/bankaccount,12,0,1
1606188711854,6,HTTP Request POST,200,, POST Thread Group 2-35,,true,,121,277,1,2,http://localhost:8091/api/bankaccount,6,0,0
1606188711853,13,HTTP Request GET,200,,Get thread Group 1-18,text,true,,36757,134,1,2,http://localhost:8091/api/bankaccount,12,0,0
1606188711861,11,HTTP Request POST,200,, POST Thread Group 2-35,,true,,121,277,1,2,http://localhost:8091/api/bankaccount,11,0,0
